0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.120000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.210000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.090000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.140000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.050000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.180000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.210000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.120000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.180000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.200000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,9.210000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.200000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.190000000000000000e+02,9.150000000000000000e+02,9.090000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.180000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.160000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.150000000000000000e+02,9.110000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.170000000000000000e+02,9.150000000000000000e+02,9.160000000000000000e+02,9.150000000000000000e+02,1.000000000000000000e+00
